"file","series","year","category","check","evidence"
"northamerica/usa/ok043.rwl","blp02B",1840,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1840 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp02C",1810,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1810 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp05F",1820,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1820 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp06A",1830,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1830 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp06B",1860,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1860 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp08G",1870,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1870 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp09B",1860,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1860 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp11B",1870,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1870 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp11G",1870,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1870 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp14C",1830,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1830 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp15D",1840,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1840 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp15E",1850,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1850 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp18A",1850,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1850 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp18D",1860,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1860 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp19B",1850,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1850 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp21A",1850,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1850 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp24E",1850,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1850 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp27G",1810,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1810 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp29A1",1850,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1850 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp29D",1820,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1820 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp29E",1860,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1860 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/ok043.rwl","blp31E",1877,"Worth a second look","very short series","8 year(s), 1877-1884; file median span 64; crossdates at r = -0.15 over 8 years"
"northamerica/usa/ok043.rwl","blp31F",1886,"Worth a second look","very short series","8 year(s), 1886-1893; file median span 64; crossdates at r = -0.02 over 8 years"
"northamerica/usa/ok051.rwl",NA,NA,"Worth a second look","file mixes precision flags across series","36 series end in 999 (0.01 mm) and 27 in -9999 (0.001 mm). This may be intentional: precision is a property of the series, not the file, and both readers scale it correctly. Flagged for a look, not as an error."
"northamerica/usa/or105.rwl",NA,NA,"Worth a second look","file mixes precision flags across series","22 series end in 999 (0.01 mm) and 36 in -9999 (0.001 mm). This may be intentional: precision is a property of the series, not the file, and both readers scale it correctly. Flagged for a look, not as an error."
"northamerica/usa/or106.rwl",NA,NA,"Worth a second look","file mixes precision flags across series","46 series end in 999 (0.01 mm) and 32 in -9999 (0.001 mm). This may be intentional: precision is a property of the series, not the file, and both readers scale it correctly. Flagged for a look, not as an error."
"northamerica/usa/or106l.rwl",NA,NA,"Worth a second look","file median far from genus median","file median 0.041 mm vs 0.465 mm for Juniperus (173 files); ratio 0.1x"
"northamerica/usa/sd025.rwl",NA,NA,"Worth a second look","file mixes precision flags across series","33 series end in 999 (0.01 mm) and 33 in -9999 (0.001 mm). This may be intentional: precision is a property of the series, not the file, and both readers scale it correctly. Flagged for a look, not as an error."
"northamerica/usa/sd025l.rwl",NA,NA,"Worth a second look","file median far from genus median","file median 0.084 mm vs 0.780 mm for Pinus (2270 files); ratio 0.1x"
"northamerica/usa/sd026.rwl",NA,NA,"Worth a second look","file mixes precision flags across series","28 series end in 999 (0.01 mm) and 26 in -9999 (0.001 mm). This may be intentional: precision is a property of the series, not the file, and both readers scale it correctly. Flagged for a look, not as an error."
"northamerica/usa/tn008.rwl","NOR202",1760,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1760 but the ID continues; the next block starts immediately, so the marker looks stray"
"northamerica/usa/tx009.rwl","DNR23A",1802,"Worth a second look","single value out of range","78.119 mm in 1802: 10.8 robust SD from this series' median, and above the 99.9th percentile (14.465 mm) for Quercus"
"northamerica/usa/ut529.rwl",NA,NA,"Worth a second look","file mixes precision flags across series","42 series end in 999 (0.01 mm) and 2 in -9999 (0.001 mm). This may be intentional: precision is a property of the series, not the file, and both readers scale it correctly. Flagged for a look, not as an error."
"northamerica/usa/va044.rwl","NZPLOC29",NA,"Worth a second look","series median far from rest of file","series median 0.296 mm vs 3.594 mm for the file; ratio 0.1x"
"northamerica/usa/vt012.rwl",NA,NA,"Worth a second look","file has 1-2 series","2 series, 339 measurements"
"northamerica/usa/vt014.rwl",NA,NA,"Worth a second look","file has 1-2 series","1 series, 222 measurements"
"northamerica/usa/wa082l.rwl",NA,NA,"Worth a second look","file median far from genus median","file median 0.150 mm vs 1.228 mm for Abies (456 files); ratio 0.1x"
"northamerica/usa/wa130.rwl",NA,NA,"Worth a second look","file mixes precision flags across series","5 series end in 999 (0.01 mm) and 3 in -9999 (0.001 mm). This may be intentional: precision is a property of the series, not the file, and both readers scale it correctly. Flagged for a look, not as an error."
"northamerica/usa/wa154.rwl",NA,NA,"Worth a second look","file mixes precision flags across series","30 series end in 999 (0.01 mm) and 114 in -9999 (0.001 mm). This may be intentional: precision is a property of the series, not the file, and both readers scale it correctly. Flagged for a look, not as an error."
"northamerica/usa/wa156.rwl",NA,NA,"Worth a second look","file has 1-2 series","2 series, 726 measurements"
"northamerica/usa/wi022.rwl",NA,NA,"Worth a second look","file has 1-2 series","2 series, 132 measurements"
"northamerica/usa/wi043.rwl",NA,NA,"Worth a second look","file has 1-2 series","2 series, 342 measurements"
"northamerica/usa/wy023l.rwl",NA,NA,"Worth a second look","file median far from genus median","file median 0.090 mm vs 0.808 mm for Picea (1585 files); ratio 0.1x"
"northamerica/usa/wy024l.rwl",NA,NA,"Worth a second look","file median far from genus median","file median 0.100 mm vs 0.808 mm for Picea (1585 files); ratio 0.1x"
"northamerica/usa/wy027.rwl",NA,NA,"Worth a second look","file mixes precision flags across series","43 series end in 999 (0.01 mm) and 22 in -9999 (0.001 mm). This may be intentional: precision is a property of the series, not the file, and both readers scale it correctly. Flagged for a look, not as an error."
"northamerica/usa/wy040.rwl",NA,NA,"Worth a second look","file mixes precision flags across series","19 series end in 999 (0.01 mm) and 38 in -9999 (0.001 mm). This may be intentional: precision is a property of the series, not the file, and both readers scale it correctly. Flagged for a look, not as an error."
"northamerica/usa/wy082.rwl",NA,NA,"Worth a second look","file mixes precision flags across series","40 series end in 999 (0.01 mm) and 34 in -9999 (0.001 mm). This may be intentional: precision is a property of the series, not the file, and both readers scale it correctly. Flagged for a look, not as an error."
"northamerica/usa/wy082l.rwl",NA,NA,"Worth a second look","file median far from genus median","file median 0.097 mm vs 0.780 mm for Pinus (2270 files); ratio 0.1x"
"southamerica/arge140.rwl","chb63b",NA,"Worth a second look","series median far from rest of file","series median 0.095 mm vs 0.983 mm for the file; ratio 0.1x"
"southamerica/arge140.rwl","chal16a",1930,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1930 but the ID continues; the next block starts immediately, so the marker looks stray"
"southamerica/arge141.rwl","dl28b",1840,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1840 but the ID continues; the next block starts immediately, so the marker looks stray"
"southamerica/arge144.rwl","ALER20b",1530,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1530 but the ID continues; the next block starts immediately, so the marker looks stray"
